DOEID,upgrade_id,category,eligible,annual_savings,cost_midpoint,payback_years,lifespan_years,rank
107350,low_flow_showerheads,Water Heating,True,40.188227550842946,80,1.990632702046647,10,2
107350,programmable_thermostat,Behavioral,True,19.763724077284,90,4.553797636926336,15,3
107350,smart_thermostat,Behavioral,True,24.32458347973415,200,8.222134622228106,12,4
107350,heat_pump_replace,HVAC,True,91.21718804900308,8000,87.70276930376646,18,5
107368,thermostat_setback,Behavioral,True,30.671659775285633,0,0.0,1,1
107368,low_flow_showerheads,Water Heating,True,43.84213590571323,80,1.8247286165995145,10,2
107368,programmable_thermostat,Behavioral,True,26.58210513858088,90,3.3857363640239058,15,3
107368,led_lighting,Lighting,True,46.64548319451519,200,4.287660590115122,15,4
107368,smart_thermostat,Behavioral,True,32.71643709363801,200,6.113135101709829,12,5
107383,thermostat_setback,Behavioral,True,68.89249312096315,0,0.0,1,1
107383,smart_thermostat,Behavioral,True,73.48532599569403,200,2.7216317991393177,12,2
107383,low_flow_showerheads,Water Heating,True,7.492144841858757,80,10.677850160215598,10,3
107383,energy_star_fridge,Appliance,True,94.24800000000002,1500,15.915457091927676,14,4
107383,attic_insulation,Insulation,True,137.7849862419263,2300,16.692675034721148,30,5
107384,thermostat_setback,Behavioral,True,11.806702155111276,0,0.0,1,1
107384,low_flow_showerheads,Water Heating,True,23.564832001804614,80,3.3948894689286786,10,2
107384,smart_thermostat,Behavioral,True,12.593815632118693,200,15.880810537668118,12,3
107384,attic_insulation,Insulation,True,23.613404310222553,2300,97.4023046310311,30,4
107384,heat_pump_replace,HVAC,True,47.226808620445105,8000,169.39531240179323,18,5
107391,thermostat_setback,Behavioral,True,41.23124092451529,0,0.0,1,1
107391,programmable_thermostat,Behavioral,True,35.73374213457991,90,2.518627902475013,15,2
107391,smart_thermostat,Behavioral,True,43.979990319482965,200,4.547522601690996,12,3
107391,low_flow_showerheads,Water Heating,True,6.739589717529105,80,11.870158771227088,10,4
107391,air_sealing,Envelope,True,63.22123608425676,800,12.653975935140164,15,5
107392,thermostat_setback,Behavioral,True,153.36529511281122,0,0.0,1,1
107392,programmable_thermostat,Behavioral,True,132.9165890977697,90,0.6771163826194677,15,2
107392,smart_thermostat,Behavioral,True,163.58964812033196,200,1.222571246396261,12,3
107392,led_lighting,Lighting,True,106.10634108775285,200,1.884901486091152,15,4
107392,energy_star_washer,Appliance,True,465.165,950,2.0422860705341113,12,5
107397,thermostat_setback,Behavioral,True,77.6991776756193,0,0.0,1,1
107397,smart_thermostat,Behavioral,True,82.8791228539939,200,2.4131529523102584,12,2
107397,low_flow_showerheads,Water Heating,True,20.938032051343104,80,3.820798430522427,10,3
107397,attic_insulation,Insulation,True,155.3983553512386,2300,14.800671440836249,30,4
107397,heat_pump_replace,HVAC,True,310.7967107024772,8000,25.740298157976085,18,5
107400,thermostat_setback,Behavioral,True,92.97097058889948,0,0.0,1,1
107400,led_lighting,Lighting,True,191.35068590523335,200,1.0452013749198172,15,2
107400,low_flow_showerheads,Water Heating,True,42.71278113106996,80,1.8729756733589684,10,3
107400,smart_thermostat,Behavioral,True,99.1690352948261,200,2.0167585517536493,12,4
107400,attic_insulation,Insulation,True,185.94194117779895,2300,12.369452450755714,30,5
107405,thermostat_setback,Behavioral,True,84.65151701770714,0,0.0,1,1
107405,low_flow_showerheads,Water Heating,True,47.933145658465556,80,1.6689912356267622,10,2
107405,smart_thermostat,Behavioral,True,90.29495148555426,200,2.214963258848384,12,3
107405,energy_star_fridge,Appliance,True,393.3390000000001,1500,3.8135043817165335,14,4
107405,led_lighting,Lighting,True,43.25881770178839,200,4.623334862703187,15,5
107410,thermostat_setback,Behavioral,True,27.029144346968454,0,0.0,1,1
107410,programmable_thermostat,Behavioral,True,23.425258434039325,90,3.8420067062833634,15,2
107410,smart_thermostat,Behavioral,True,28.831087303433016,200,6.936956553011628,12,3
107410,low_flow_showerheads,Water Heating,True,7.047090895548955,80,11.35220209101165,10,4
107410,energy_star_fridge,Appliance,True,71.15100000000001,1500,21.0819243580554,14,5
107412,thermostat_setback,Behavioral,True,52.930939963886765,0,0.0,1,1
107412,led_lighting,Lighting,True,87.64358572288413,200,2.281969619914571,15,2
107412,smart_thermostat,Behavioral,True,56.45966929481254,200,3.5423516024451067,12,3
107412,low_flow_showerheads,Water Heating,True,19.578779337693422,80,4.0860565727906515,10,4
107412,heat_pump_water_heater,Water Heating,True,104.42015646769823,2400,22.984068221947417,13,5
107418,thermostat_setback,Behavioral,True,22.78792106818173,0,0.0,1,1
107418,low_flow_showerheads,Water Heating,True,70.67832952541632,80,1.131888664279078,10,2
107418,smart_thermostat,Behavioral,True,24.307115806060512,200,8.228043244445063,12,3
107418,led_lighting,Lighting,True,18.285819868855786,200,10.937436846385973,15,4
107418,heat_pump_replace,HVAC,True,91.15168427272692,8000,87.765794607414,18,5
107423,thermostat_setback,Behavioral,True,49.56532943573921,0,0.0,1,1
107423,smart_thermostat,Behavioral,True,52.869684731455145,200,3.7828861854553253,12,2
107423,low_flow_showerheads,Water Heating,True,16.236,80,4.927322000492732,10,3
107423,attic_insulation,Insulation,True,99.13065887147842,2300,23.201701937459323,30,4
107423,heat_pump_replace,HVAC,True,198.26131774295683,8000,40.350785978190125,18,5
107428,thermostat_setback,Behavioral,True,98.41386594828457,0,0.0,1,1
107428,led_lighting,Lighting,True,163.60798274153075,200,1.222434239751991,15,2
107428,energy_star_fridge,Appliance,True,332.49,1500,4.511413877109086,14,3
107428,low_flow_showerheads,Water Heating,True,8.426831662335205,80,9.493485001910049,10,4
107428,heat_pump_replace,HVAC,True,393.65546379313827,8000,20.32233954767084,18,5
107431,thermostat_setback,Behavioral,True,106.11121583653716,0,0.0,1,1
107431,smart_thermostat,Behavioral,True,113.18529689230628,200,1.7670139628674235,12,2
107431,attic_insulation,Insulation,True,212.2224316730743,2300,10.837685638920195,30,3
107431,heat_pump_replace,HVAC,True,424.4448633461486,8000,18.848148937252514,18,4
107431,high_eff_furnace,HVAC,True,212.2224316730743,5000,23.560186171565643,20,5
107433,thermostat_setback,Behavioral,True,90.06730671569325,0,0.0,1,1
107433,low_flow_showerheads,Water Heating,True,39.38988118779157,80,2.0309784540501497,10,2
107433,smart_thermostat,Behavioral,True,96.07179383007279,200,2.0817764718097225,12,3
107433,led_lighting,Lighting,True,54.66456412055916,200,3.658677302519287,15,4
107433,energy_star_fridge,Appliance,True,242.49450000000004,1500,6.185707304701755,14,5
107437,low_flow_showerheads,Water Heating,True,32.89461315294805,80,2.432009144720108,10,1
107437,led_lighting,Lighting,True,34.77197082570036,200,5.751759110880702,15,2
107437,energy_star_fridge,Appliance,True,154.45500000000004,1500,9.711566475672523,14,3
107440,thermostat_setback,Behavioral,True,58.86873461084539,0,0.0,1,1
107440,low_flow_showerheads,Water Heating,True,30.993742022069675,80,2.5811662219758587,10,2
107440,led_lighting,Lighting,True,24.036238503966576,200,8.320769490076204,15,3
107440,heat_pump_replace,HVAC,True,235.47493844338155,8000,33.97389145904182,18,4
107447,thermostat_setback,Behavioral,True,30.732427181379588,0,0.0,1,1
107447,programmable_thermostat,Behavioral,True,26.634770223862308,90,3.3790417279203058,15,2
107447,low_flow_showerheads,Water Heating,True,15.014964695397477,80,5.328017855714461,10,3
107447,smart_thermostat,Behavioral,True,32.78125566013822,200,6.101047564300552,12,4
107447,attic_insulation,Insulation,True,61.464854362759176,2300,37.419758394376714,30,5
107451,thermostat_setback,Behavioral,True,17.564757873400374,0,0.0,1,1
107451,programmable_thermostat,Behavioral,True,15.222790156946989,90,5.912188177863576,15,2
107451,smart_thermostat,Behavioral,True,18.735741731627062,200,10.674784210031458,12,3
107451,low_flow_showerheads,Water Heating,True,3.027694748928905,80,26.422742922912313,10,4
107451,led_lighting,Lighting,True,5.456022605215802,200,36.6567396199579,15,5
107455,thermostat_setback,Behavioral,True,90.33638036875195,0,0.0,1,1
107455,low_flow_showerheads,Water Heating,True,15.388317991153023,80,5.198748820111023,10,2
107455,heat_pump_replace,HVAC,True,361.3455214750078,8000,22.1394746151664,18,3
107456,thermostat_setback,Behavioral,True,25.36358622700319,0,0.0,1,1
107456,programmable_thermostat,Behavioral,True,21.98177473006943,90,4.09430089722859,15,2
107456,smart_thermostat,Behavioral,True,27.054491975470064,200,7.392487731107176,12,3
107456,led_lighting,Lighting,True,15.026385990922284,200,13.309920304245058,15,4
107456,low_flow_showerheads,Water Heating,True,5.72981782597308,80,13.962049480414992,10,5
107466,thermostat_setback,Behavioral,True,31.72236998708022,0,0.0,1,1
107466,programmable_thermostat,Behavioral,True,27.492720655469522,90,3.2735938042601473,15,2
107466,energy_star_washer,Appliance,True,275.8,950,3.4445250181290787,12,3
107466,low_flow_showerheads,Water Heating,True,19.6348745907841,80,4.074383038715669,10,4
107466,smart_thermostat,Behavioral,True,33.837194652885564,200,5.910655479914155,12,5
107471,thermostat_setback,Behavioral,True,17.204543378880512,0,0.0,1,1
107471,led_lighting,Lighting,True,357.70791587501446,200,0.5591153875104105,15,2
107471,energy_star_washer,Appliance,True,518.31,950,1.8328799367174087,12,3
107471,low_flow_showerheads,Water Heating,True,37.33730154861433,80,2.1426293996055796,10,4
107471,smart_thermostat,Behavioral,True,18.351512937472542,200,10.898284009685849,12,5
107476,thermostat_setback,Behavioral,True,66.87709274436652,0,0.0,1,1
107476,smart_thermostat,Behavioral,True,71.33556559399095,200,2.8036505820716067,12,2
107476,low_flow_showerheads,Water Heating,True,24.726026709909434,80,3.2354571536533387,10,3
107476,led_lighting,Lighting,True,31.57104050373439,200,6.33491949612313,15,4
107476,energy_star_fridge,Appliance,True,190.64100000000005,1500,7.868192046831477,14,5
107478,thermostat_setback,Behavioral,True,78.73730796131456,0,0.0,1,1
107478,smart_thermostat,Behavioral,True,83.98646182540219,200,2.3813361779161037,12,2
107478,low_flow_showerheads,Water Heating,True,26.19159533433136,80,3.054414936502084,10,3
107478,led_lighting,Lighting,True,24.767319461149867,200,8.075157277868561,15,4
107478,attic_insulation,Insulation,True,157.4746159226291,2300,14.605528557885435,30,5
107483,thermostat_setback,Behavioral,True,87.93997974622496,0,0.0,1,1
107483,programmable_thermostat,Behavioral,True,76.21464911339496,90,1.1808753441362,15,2
107483,smart_thermostat,Behavioral,True,93.80264506263995,200,2.1321360380236944,12,3
107483,low_flow_showerheads,Water Heating,True,30.84532074173322,80,2.593586258020695,10,4
107483,attic_insulation,Insulation,True,175.87995949244993,2300,13.07710103321199,30,5
107484,thermostat_setback,Behavioral,True,12.314832006449667,0,0.0,1,1
107484,programmable_thermostat,Behavioral,True,10.67285440558971,90,8.432608239541258,15,2
107484,smart_thermostat,Behavioral,True,13.135820806879643,200,15.22554265472727,12,3
107484,low_flow_showerheads,Water Heating,True,3.367977627733549,80,23.753126903587926,10,4
107484,attic_insulation,Insulation,True,24.629664012899333,2300,93.38332828232726,30,5
107486,thermostat_setback,Behavioral,True,171.85238677079118,0,0.0,1,1
107486,smart_thermostat,Behavioral,True,183.30921255551058,200,1.0910526383906376,12,2
107486,energy_star_fridge,Appliance,True,549.5085,1500,2.7297120972651014,14,3
107486,low_flow_showerheads,Water Heating,True,26.158909397024548,80,3.058231472337284,10,4
107486,attic_insulation,Insulation,True,343.70477354158237,2300,6.691789515462577,30,5
107487,thermostat_setback,Behavioral,True,24.970866832385703,0,0.0,1,1
107487,programmable_thermostat,Behavioral,True,21.64141792140094,90,4.158692389143323,15,2
107487,smart_thermostat,Behavioral,True,26.63559128787808,200,7.508750147064333,12,3
107487,led_lighting,Lighting,True,25.84116179670994,200,7.739590099446059,15,4
107487,low_flow_showerheads,Water Heating,True,10.322033665256761,80,7.750410684018051,10,5
107493,thermostat_setback,Behavioral,True,18.50859862046027,0,0.0,1,1
107493,energy_star_washer,Appliance,True,309.5525,950,3.068946301515898,12,2
107493,low_flow_showerheads,Water Heating,True,16.497271815140927,80,4.849286651540608,10,3
107493,led_lighting,Lighting,True,36.5695959392631,200,5.469024058460246,15,4
107493,programmable_thermostat,Behavioral,True,16.040785471065565,90,5.610697815411993,15,5
107494,thermostat_setback,Behavioral,True,39.27958513708841,0,0.0,1,1
107494,low_flow_showerheads,Water Heating,True,52.783918491281746,80,1.5156131315490247,10,2
107494,energy_star_washer,Appliance,True,488.2275,950,1.9458141952266104,12,3
107494,smart_thermostat,Behavioral,True,41.89822414622763,200,4.773472004493233,12,4
107494,heat_pump_water_heater,Water Heating,True,281.51423195350264,2400,8.525323864963264,13,5
107500,thermostat_setback,Behavioral,True,55.74232392736034,0,0.0,1,1
107500,led_lighting,Lighting,True,108.4508870448296,200,1.844152735397428,15,2
107500,smart_thermostat,Behavioral,True,59.45847885585102,200,3.363691837540492,12,3
107500,low_flow_showerheads,Water Heating,True,11.143733180828708,80,7.17892278124796,10,4
107500,energy_star_fridge,Appliance,True,187.9995,1500,7.978744624320809,14,5
107503,thermostat_setback,Behavioral,True,73.84202673230114,0,0.0,1,1
107503,programmable_thermostat,Behavioral,True,63.996423167994315,90,1.4063285968927481,15,2
107503,smart_thermostat,Behavioral,True,78.76482851445454,200,2.539204411056351,12,3
107503,low_flow_showerheads,Water Heating,True,7.682559915255182,80,10.413195716332105,10,4
107503,attic_insulation,Insulation,True,147.68405346460227,2300,15.57378705447895,30,5
107507,thermostat_setback,Behavioral,True,29.57008707865134,0,0.0,1,1
107507,led_lighting,Lighting,True,97.20329917608042,200,2.0575433312989397,15,2
107507,programmable_thermostat,Behavioral,True,25.627408801497825,90,3.5118649995835645,15,3
107507,smart_thermostat,Behavioral,True,31.541426217228093,200,6.340867360359214,12,4
107507,low_flow_showerheads,Water Heating,True,6.099646782276008,80,13.115513546203896,10,5
107509,thermostat_setback,Behavioral,True,75.63760651367453,0,0.0,1,1
107509,smart_thermostat,Behavioral,True,80.68011361458615,200,2.478925611773581,12,2
107509,low_flow_showerheads,Water Heating,True,26.89194209562447,80,2.9748688181586047,10,3
107509,attic_insulation,Insulation,True,151.27521302734905,2300,15.204077085544629,30,4
107509,heat_pump_replace,HVAC,True,302.5504260546981,8000,26.441873192251528,18,5
107510,thermostat_setback,Behavioral,True,99.51046974724493,0,0.0,1,1
107510,smart_thermostat,Behavioral,True,106.14450106372792,200,1.884223845754594,12,2
107510,low_flow_showerheads,Water Heating,True,19.905515960082106,80,4.018986504063973,10,3
107510,heat_pump_replace,HVAC,True,398.0418789889797,8000,20.098387688049,18,4
107510,window_upgrade,Envelope,True,145.94868896262588,13000,89.07239998112627,25,5
107514,thermostat_setback,Behavioral,True,28.987853304071916,0,0.0,1,1
107514,low_flow_showerheads,Water Heating,True,46.65539719381597,80,1.7146997949168408,10,2
107514,led_lighting,Lighting,True,107.54225670205726,200,1.8597340815907766,15,3
107514,smart_thermostat,Behavioral,True,30.920376857676708,200,6.468226468279455,12,4
107514,attic_insulation,Insulation,True,57.97570660814383,2300,39.67178900544732,30,5
107516,thermostat_setback,Behavioral,True,128.04381905535007,0,0.0,1,1
107516,smart_thermostat,Behavioral,True,136.58007365904004,200,1.4643424523205497,12,2
107516,low_flow_showerheads,Water Heating,True,26.953415494263325,80,2.9680839527378984,10,3
107516,attic_insulation,Insulation,True,256.08763811070014,2300,8.981300374232703,30,4
107516,heat_pump_replace,HVAC,True,512.1752762214003,8000,15.619652824752526,18,5
107518,thermostat_setback,Behavioral,True,69.35415674697585,0,0.0,1,1
107518,programmable_thermostat,Behavioral,True,60.106935847379056,90,1.4973313600367872,15,2
107518,low_flow_showerheads,Water Heating,True,39.1184824088225,80,2.045069109888511,10,3
107518,smart_thermostat,Behavioral,True,73.97776719677422,200,2.703514955621977,12,4
107518,energy_star_fridge,Appliance,True,222.41100000000003,1500,6.744270742004666,14,5
107522,thermostat_setback,Behavioral,True,7.232535589838066,0,0.0,1,1
107522,low_flow_showerheads,Water Heating,True,13.264107778679683,80,6.031314079684238,10,2
107522,smart_thermostat,Behavioral,True,7.714704629160602,200,25.92451812659495,12,3
107522,led_lighting,Lighting,True,3.116655927955854,200,64.17134410187383,15,4
107522,heat_pump_replace,HVAC,True,28.930142359352264,8000,276.5281933503461,18,5
107523,thermostat_setback,Behavioral,True,51.58838662594712,0,0.0,1,1
107523,led_lighting,Lighting,True,173.75751596287276,200,1.1510293462225516,15,2
107523,smart_thermostat,Behavioral,True,55.02761240101026,200,3.634538939151359,12,3
107523,low_flow_showerheads,Water Heating,True,13.481195168683966,80,5.934191961394888,10,4
107523,attic_insulation,Insulation,True,103.17677325189425,2300,22.291838826795,30,5
107528,thermostat_setback,Behavioral,True,51.170285076553846,0,0.0,1,1
107528,low_flow_showerheads,Water Heating,True,11.328824545276197,80,7.061632888767597,10,2
107528,led_lighting,Lighting,True,18.10237356252298,200,11.048274929761499,15,3
107528,attic_insulation,Insulation,True,102.34057015310769,2300,22.473980715165656,30,4
107528,heat_pump_replace,HVAC,True,204.68114030621538,8000,39.08518385246201,18,5
107536,thermostat_setback,Behavioral,True,117.97997452376784,0,0.0,1,1
107536,programmable_thermostat,Behavioral,True,102.2493112539321,90,0.8802015279739985,15,2
107536,smart_thermostat,Behavioral,True,125.84530615868567,200,1.5892527588419416,12,3
107536,low_flow_showerheads,Water Heating,True,30.636750000000006,80,2.611243033285188,10,4
107536,led_lighting,Lighting,True,64.27016249547131,200,3.1118639230777214,15,5
107542,thermostat_setback,Behavioral,True,57.86567770275073,0,0.0,1,1
107542,smart_thermostat,Behavioral,True,61.723389549600775,200,3.240262750626818,12,2
107542,low_flow_showerheads,Water Heating,True,7.558259042561646,80,10.58444802559802,10,3
107542,energy_star_fridge,Appliance,True,139.79850000000002,1500,10.729728859751713,14,4
107542,attic_insulation,Insulation,True,115.73135540550146,2300,19.873611537177815,30,5
107544,thermostat_setback,Behavioral,True,108.84585673646704,0,0.0,1,1
107544,led_lighting,Lighting,True,135.1131988439826,200,1.4802402852658625,15,2
107544,low_flow_showerheads,Water Heating,True,9.77240638347163,80,8.186315310761785,10,3
107544,heat_pump_replace,HVAC,True,435.38342694586817,8000,18.374608459762644,18,4
107545,thermostat_setback,Behavioral,True,81.55365376265271,0,0.0,1,1
107545,low_flow_showerheads,Water Heating,True,55.36639629946166,80,1.444919759041241,10,2
107545,smart_thermostat,Behavioral,True,86.99056401349623,200,2.2990999342063216,12,3
107545,heat_pump_water_heater,Water Heating,True,295.2874469304622,2400,8.12767364460698,13,4
107545,attic_insulation,Insulation,True,163.10730752530543,2300,14.101146263132106,30,5
107559,thermostat_setback,Behavioral,True,48.84708833599577,0,0.0,1,1
107559,programmable_thermostat,Behavioral,True,42.33414322452966,90,2.125943579929387,15,2
107559,smart_thermostat,Behavioral,True,52.10356089172881,200,3.8385092415391715,12,3
107559,low_flow_showerheads,Water Heating,True,19.77679177317175,80,4.04514548757722,10,4
107559,attic_insulation,Insulation,True,97.69417667199154,2300,23.54285668144025,30,5
107576,thermostat_setback,Behavioral,True,89.67109128536845,0,0.0,1,1
107576,smart_thermostat,Behavioral,True,95.64916403772634,200,2.0909748873614324,12,2
107576,led_lighting,Lighting,True,87.82643708756115,200,2.2772186443200937,15,3
107576,low_flow_showerheads,Water Heating,True,20.879346731372976,80,3.831537501113158,10,4
107576,air_sealing,Envelope,True,137.4956733042316,800,5.818364903962248,15,5
107579,thermostat_setback,Behavioral,True,56.18844378302066,0,0.0,1,1
107579,led_lighting,Lighting,True,22.34310483011805,200,8.951307417687271,15,2
107579,low_flow_showerheads,Water Heating,True,4.999398697508333,80,16.001924399402565,10,3
107579,attic_insulation,Insulation,True,112.37688756604132,2300,20.466841979836314,30,4
107579,heat_pump_replace,HVAC,True,224.75377513208264,8000,35.59450779101968,18,5
107584,thermostat_setback,Behavioral,True,83.01646694296056,0,0.0,1,1
107584,energy_star_washer,Appliance,True,599.1125,950,1.5856788165828624,12,2
107584,low_flow_showerheads,Water Heating,True,38.19356495519355,80,2.09459368597436,10,3
107584,smart_thermostat,Behavioral,True,88.55089807249125,200,2.2585880477041815,12,4
107584,attic_insulation,Insulation,True,166.03293388592112,2300,13.852673359252313,30,5
107586,thermostat_setback,Behavioral,True,161.95923888065352,0,0.0,1,1
107586,smart_thermostat,Behavioral,True,172.75652147269707,200,1.1576986981160566,12,2
107586,low_flow_showerheads,Water Heating,True,18.037544376192255,80,4.4351935236590165,10,3
107586,attic_insulation,Insulation,True,323.91847776130703,2300,7.100552015111814,30,4
107586,heat_pump_replace,HVAC,True,647.8369555226141,8000,12.348786113237937,18,5
107594,thermostat_setback,Behavioral,True,117.18351529974775,0,0.0,1,1
107594,programmable_thermostat,Behavioral,True,101.5590465931147,90,0.8861839788687189,15,2
107594,energy_star_washer,Appliance,True,674.7175,950,1.4079966800920385,12,3
107594,smart_thermostat,Behavioral,True,124.99574965306425,200,1.6000544062907425,12,4
107594,low_flow_showerheads,Water Heating,True,31.152604908774777,80,2.5680035500808582,10,5
107596,thermostat_setback,Behavioral,True,156.21487949879995,0,0.0,1,1
107596,smart_thermostat,Behavioral,True,166.6292047987199,200,1.2002697860893619,12,2
107596,low_flow_showerheads,Water Heating,True,34.4647307107002,80,2.3212135522405966,10,3
107596,led_lighting,Lighting,True,66.58880070648054,200,3.003508065591811,15,4
107596,heat_pump_replace,HVAC,True,624.8595179951998,8000,12.802877718286522,18,5
107602,thermostat_setback,Behavioral,True,15.880055610773336,0,0.0,1,1
107602,programmable_thermostat,Behavioral,True,13.762714862670222,90,6.539407442358239,15,2
107602,smart_thermostat,Behavioral,True,16.938725984824888,200,11.807263437591265,12,3
107602,low_flow_showerheads,Water Heating,True,3.6219472116740423,80,22.087566528343874,10,4
107602,attic_insulation,Insulation,True,31.760111221546673,2300,72.41788241722641,30,5
107603,thermostat_setback,Behavioral,True,41.8812060309464,0,0.0,1,1
107603,programmable_thermostat,Behavioral,True,36.29704522682021,90,2.479540674387958,15,2
107603,smart_thermostat,Behavioral,True,44.67328643300949,200,4.476948439867146,12,3
107603,low_flow_showerheads,Water Heating,True,11.428481109104462,80,7.000055321110717,10,4
107603,led_lighting,Lighting,True,19.180437873001242,200,10.42729062413762,15,5
107605,thermostat_setback,Behavioral,True,51.128334179767016,0,0.0,1,1
107605,led_lighting,Lighting,True,120.7384889400209,200,1.6564726108122303,15,2
107605,energy_star_fridge,Appliance,True,202.806,1500,7.396230880743173,14,3
107605,low_flow_showerheads,Water Heating,True,9.768478634816534,80,8.189606896908826,10,4
107605,attic_insulation,Insulation,True,102.25666835953403,2300,22.492420659679713,30,5
107611,thermostat_setback,Behavioral,True,12.998328946144504,0,0.0,1,1
107611,low_flow_showerheads,Water Heating,True,31.654477073885356,80,2.5272886300813115,10,2
107611,led_lighting,Lighting,True,42.87501723295604,200,4.664721157156043,15,3
107611,energy_star_washer,Appliance,True,100.7525,950,9.429046425647007,12,4
107611,energy_star_fridge,Appliance,True,60.45150000000001,1500,24.81328006749212,14,5
107616,thermostat_setback,Behavioral,True,40.92396746817004,0,0.0,1,1
107616,smart_thermostat,Behavioral,True,43.65223196604804,200,4.58166721361594,12,2
107616,low_flow_showerheads,Water Heating,True,13.57997284357821,80,5.891027980798278,10,3
107616,energy_star_fridge,Appliance,True,123.69450000000002,1500,12.126650740332027,14,4
107616,led_lighting,Lighting,True,12.320585998790044,200,16.232994114049543,15,5
107622,thermostat_setback,Behavioral,True,89.12738273073909,0,0.0,1,1
107622,smart_thermostat,Behavioral,True,95.06920824612168,200,2.103730573649318,12,2
107622,low_flow_showerheads,Water Heating,True,23.1114772652295,80,3.461483620536776,10,3
107622,energy_star_fridge,Appliance,True,238.15650000000005,1500,6.2983794269734386,14,4
107622,led_lighting,Lighting,True,26.498307236415602,200,7.547651939258509,15,5
107624,thermostat_setback,Behavioral,True,80.45294054036314,0,0.0,1,1
107624,programmable_thermostat,Behavioral,True,69.72588180164804,90,1.290768903518876,15,2
107624,smart_thermostat,Behavioral,True,85.81646990972068,200,2.330554964686859,12,3
107624,low_flow_showerheads,Water Heating,True,16.439925193032504,80,4.866202191352138,10,4
107624,led_lighting,Lighting,True,32.27574237809796,200,6.19660417588778,15,5
107632,thermostat_setback,Behavioral,True,103.75593512436515,0,0.0,1,1
107632,led_lighting,Lighting,True,46.50967192004883,200,4.300180838596421,15,2
107632,low_flow_showerheads,Water Heating,True,6.631258283793688,80,12.064075410169767,10,3
107632,heat_pump_replace,HVAC,True,415.0237404974606,8000,19.276005730204606,18,4
107635,thermostat_setback,Behavioral,True,45.49602359955886,0,0.0,1,1
107635,low_flow_showerheads,Water Heating,True,22.92711246070038,80,3.489318602031935,10,2
107635,smart_thermostat,Behavioral,True,48.52909183952945,200,4.121239290060023,12,3
107635,led_lighting,Lighting,True,38.980770118958475,200,5.130734959562256,15,4
107635,energy_star_fridge,Appliance,True,188.51550000000003,1500,7.956905400351694,14,5
107638,thermostat_setback,Behavioral,True,88.38308653476555,0,0.0,1,1
107638,smart_thermostat,Behavioral,True,94.27529230374991,200,2.1214466178010967,12,2
107638,energy_star_fridge,Appliance,True,241.42650000000003,1500,6.2130710588937,14,3
107638,low_flow_showerheads,Water Heating,True,10.437000000000001,80,7.665037846124364,10,4
107638,attic_insulation,Insulation,True,176.7661730695311,2300,13.011539255846724,30,5
107644,thermostat_setback,Behavioral,True,14.200226212374435,0,0.0,1,1
107644,programmable_thermostat,Behavioral,True,12.306862717391176,90,7.312992926525332,15,2
107644,low_flow_showerheads,Water Heating,True,9.860255357557705,80,8.113380140675714,10,3
107644,led_lighting,Lighting,True,20.595310901747908,200,9.710948329652366,15,4
107644,smart_thermostat,Behavioral,True,15.146907959866063,200,13.204015006226294,12,5
107646,thermostat_setback,Behavioral,True,97.74820707900776,0,0.0,1,1
107646,smart_thermostat,Behavioral,True,104.26475421760826,200,1.918193751098144,12,2
107646,led_lighting,Lighting,True,46.172707010530814,200,4.331563231811059,15,3
107646,energy_star_fridge,Appliance,True,192.46650000000002,1500,7.79356407478704,14,4
107646,attic_insulation,Insulation,True,195.4964141580155,2300,11.764921673401947,30,5
107647,thermostat_setback,Behavioral,True,3.0568355924548225,0,0.0,1,1
107647,low_flow_showerheads,Water Heating,True,12.491976080039382,80,6.404110885853361,10,2
107647,led_lighting,Lighting,True,16.09653625217667,200,12.425033365358638,15,3
107647,programmable_thermostat,Behavioral,True,2.649257513460846,90,33.97178248724825,15,4
107647,smart_thermostat,Behavioral,True,3.26062463195181,200,61.33794060197601,12,5
107654,thermostat_setback,Behavioral,True,58.28864137324412,0,0.0,1,1
107654,led_lighting,Lighting,True,196.4724979068083,200,1.0179541774587957,15,2
107654,smart_thermostat,Behavioral,True,62.17455079812705,200,3.2167502206710727,12,3
107654,low_flow_showerheads,Water Heating,True,22.36943210365918,80,3.576308939327684,10,4
107654,heat_pump_replace,HVAC,True,233.15456549297647,8000,34.31200235382477,18,5
107657,thermostat_setback,Behavioral,True,22.864004747250004,0,0.0,1,1
107657,programmable_thermostat,Behavioral,True,19.81547078095,90,4.541905715736176,15,2
107657,low_flow_showerheads,Water Heating,True,12.88462914747216,80,6.2089485917175375,10,3
107657,smart_thermostat,Behavioral,True,24.388271730400003,200,8.200663097856983,12,4
107657,attic_insulation,Insulation,True,45.72800949450001,2300,50.29740033352284,30,5
107660,thermostat_setback,Behavioral,True,11.068598154757694,0,0.0,1,1
107660,low_flow_showerheads,Water Heating,True,7.911487117662281,80,10.1118789438968,10,2
107660,smart_thermostat,Behavioral,True,11.806504698408204,200,16.939814543669705,12,3
107660,energy_star_fridge,Appliance,True,66.387,1500,22.594785123593475,14,4
107660,attic_insulation,Insulation,True,22.13719630951539,2300,103.89752920117417,30,5
107670,thermostat_setback,Behavioral,True,51.53976852506098,0,0.0,1,1
107670,programmable_thermostat,Behavioral,True,44.66779938838618,90,2.0148742770480066,15,2
107670,low_flow_showerheads,Water Heating,True,27.043267131953776,80,2.9582224518084805,10,3
